experiment_id,dataset_split,experiment_area,intervention_type,target_segment,ux_disruption_score,implementation_cost_index,team_owner,experiment_month,analyst_tenure_months,control_mean_profit,treatment_mean_profit,control_sd_profit,treatment_sd_profit,n_control,n_treatment,se_control_mean,se_treatment_mean,diff_in_means,se_diff_in_means,p_value_ate_zero,future_deploy_scale
804,train,recommendations,major_ui_redesign,all_users,8,8,core_product,3,21,0.3643291498195588,0.23478003759778338,7.909049990784441,10.806857629199316,6087,2518,0.10137308652067861,0.2153632354884948,-0.1295491122217754,0.23802904417486923,0.586297195048058,1130590
805,train,recommendations,checkout_flow_change,returning_users,7,9,ops,11,26,0.6101387804398358,0.7816748138849938,8.115447919656964,7.638652655294718,3745,1632,0.13261314783641423,0.18908482895730785,0.171536033445158,0.2309530677884514,0.45769760113815217,286545
807,train,pricing,checkout_flow_change,price_sensitive,8,6,growth,1,54,-0.013791535583798975,0.050929991211470516,8.18567757798089,7.21888880230219,1990,1203,0.1834966315064136,0.20813136785283606,0.06472152679526949,0.2774701426432997,0.8155799244520431,71553
808,train,email_marketing,notification_strategy,new_users,4,2,crm,6,16,0.47711742892079134,0.4191049928924832,7.995774765234352,7.23717304623139,875,1029,0.2703065225075488,0.22561151906020055,-0.058012436028308134,0.35208830375741706,0.8691462947932528,28072
809,train,search,notification_strategy,returning_users,5,4,ops,1,79,0.5935160317012532,0.6368011055101028,8.020162142515415,7.5960399951143955,7304,6145,0.09384319084366989,0.09690056272975806,0.043285073808849606,0.13489352662402013,0.7483039213522251,925768
810,train,homepage,copy_tweak,all_users,1,1,platform,8,25,0.411575145741318,0.5443748612586894,7.954936630123808,7.181635355173652,9483,9064,0.0816890506779386,0.07543335114517447,0.1327997155173714,0.11119033890430416,0.23235804960465836,549405
811,train,homepage,copy_tweak,all_users,1,3,crm,3,70,0.39868282322142273,0.24998999339597378,8.024787106851054,8.977634446050725,7474,11211,0.09282329331845356,0.08478904454801313,-0.14869282982544896,0.12571931378212586,0.2369299385930959,1197099
812,train,search,small_ui_tweak,all_users,3,3,growth,9,19,0.411016273214836,0.4975042946472329,7.795628961778935,6.836401637891751,7800,9143,0.08826811640134767,0.07149624113474938,0.08648802143239687,0.1135912534900469,0.4464315510710779,1426956
813,train,mobile_app,ranking_algorithm,price_sensitive,4,7,ml_foundations,4,45,0.12720239998302574,0.4013414700178945,8.121126496127307,7.0588401625637935,1167,755,0.23772827944252192,0.25689749660597205,0.27413907003486876,0.3500157976565018,0.4336036682565111,118123
817,train,checkout,copy_tweak,new_users,1,4,core_product,10,32,0.3913247701719193,0.30384738431851827,8.06943602444267,7.17900320537568,2286,2911,0.16877381592425122,0.1330586290743369,-0.08747738585340104,0.2149167273917389,0.6840054320193245,212021
818,train,checkout,recommendation_logic,all_users,5,6,ops,12,18,0.3781943983203607,0.412153414652497,8.074511854708728,7.851425270282454,5254,5239,0.11139642213658771,0.10847366207767176,0.03395901633213627,0.1554853633927444,0.8271166407963553,1489958
819,train,recommendations,small_ui_tweak,new_users,5,6,crm,8,16,0.506393866985915,0.3259245622309505,7.975683964675612,6.981285000322304,3359,3028,0.13761410021817497,0.12686955961580665,-0.18046930475496453,0.18717244919049014,0.33498855985975384,185808
820,train,email_marketing,checkout_flow_change,mobile_only,8,9,ops,11,41,0.2704999379631608,0.06790717180577122,8.074486273025697,8.632493823037432,1366,726,0.218468864226391,0.3203818950631717,-0.20259276615738958,0.3877798387237769,0.6014450076470043,127883
825,train,homepage,small_ui_tweak,all_users,4,3,crm,3,32,0.422210647631092,0.33141227141352475,8.093636633378768,6.877578924154742,4314,2566,0.12322636349599693,0.1357710750632902,-0.09079837621756726,0.18335354232817302,0.6204702992328571,739607
826,train,homepage,recommendation_logic,returning_users,3,8,growth,6,22,0.5687558469512378,0.41797597614644233,8.124870582782606,7.668965215477279,4989,7484,0.11502962396291287,0.08864819118666864,-0.1507798708047955,0.14522505358827484,0.2991782791499126,843397
827,train,product_page,major_ui_redesign,all_users,8,8,core_product,10,37,0.39957169581807395,0.9805775783212254,7.853702710721415,11.750432497076524,5693,2053,0.10408876742145916,0.25933395136092674,0.5810058825031514,0.2794433213225719,0.0376959166837445,282039
829,train,search,copy_tweak,returning_users,3,2,core_product,2,19,0.38765623217799283,0.5206986910130432,8.024866519890908,8.868514239793718,6894,6492,0.09665007109883382,0.11006813608507295,0.1330424588350504,0.14647945529886358,0.3637539299253948,809239
830,train,homepage,checkout_flow_change,mobile_only,7,7,core_product,1,13,0.39116315137454155,0.3249930033725421,8.070160084220277,8.311539011088005,3258,2360,0.14138606571350731,0.1710903229747645,-0.06617014800199944,0.22195026062961368,0.765615945753419,472593
831,train,pricing,copy_tweak,all_users,3,2,core_product,10,85,0.3059331770760973,0.43096676122527805,8.037017189884077,8.363073509318433,3493,3674,0.1359864399684018,0.13797370869197784,0.12503358414918075,0.19372417542861936,0.5186752912098419,2067699
833,train,search,notification_strategy,new_users,1,4,platform,2,28,0.5078031541803276,0.45400281710974577,8.228564435423138,7.031600076706121,645,767,0.3239994082392684,0.2538963632742242,-0.05380033707058185,0.4116296634394476,0.8960326146975826,276602
836,train,mobile_app,small_ui_tweak,high_value_users,3,1,ml_foundations,4,34,0.7478053254563979,0.6820046515422278,7.901709929969965,7.840203672021075,429,383,0.3814981503692585,0.40061569331527336,-0.0658006739141701,0.5532031927471519,0.9053488663431176,367878
837,train,email_marketing,ranking_algorithm,new_users,6,6,growth,5,11,0.18199115070597216,0.7616601438641062,8.257364788035117,8.34386010062333,1306,1105,0.228491412545317,0.2510070240743017,0.579668993158134,0.3394301868449406,0.08781177545015585,90519
838,train,email_marketing,discount_offer,high_value_users,1,5,growth,2,42,0.8302892096480198,0.23871624856008136,8.038645011875207,7.247672693808522,1691,1071,0.19548392337331805,0.22146435551222265,-0.5915729610879384,0.2953987560228875,0.04532770315027358,15982
840,train,checkout,copy_tweak,all_users,2,2,ml_foundations,4,14,0.41511008638444846,0.3244886073101636,7.968233107414021,7.286415306804732,5556,5478,0.10690078938639457,0.09844709543379031,-0.09062147907428486,0.1453258730260517,0.532920159987716,479627
841,train,homepage,discount_offer,returning_users,4,5,core_product,1,51,0.4215194453159623,0.3714939111974084,7.8637991188969725,8.513481324250078,4459,2236,0.11776430536238396,0.18004094676678709,-0.05002553411855393,0.2151352461363918,0.8161373021805487,455076
842,train,product_page,ranking_algorithm,all_users,4,6,crm,6,113,0.6260365338453564,-0.40151389517281505,7.963540355229484,6.568142357341708,5950,8493,0.10323993021835354,0.07127085929871176,-1.0275504290181714,0.12545125976516647,2.87604416249946e-16,691822
843,train,mobile_app,ranking_algorithm,all_users,6,8,growth,4,13,0.6329838574134913,0.5306310619444704,8.034578173326054,8.482130392257366,2836,2245,0.15087245851651604,0.1790180292164001,-0.10235279546902087,0.23411525692133292,0.6619938536304051,262814
846,train,product_page,ranking_algorithm,all_users,5,8,ops,9,21,0.391044912929402,0.7277250924058888,8.044733346365561,7.486256327378331,3548,2102,0.135057854960826,0.1632857695286031,0.33668017947648676,0.21190296533358755,0.1121639872618304,1339922
847,train,checkout,copy_tweak,returning_users,2,1,ml_foundations,5,9,0.2669334443463729,0.5312596728113236,8.052259694884288,8.37801381067317,4753,4983,0.11679758574086811,0.11868494376434464,0.2643262284649507,0.1665166415444447,0.11245767165962865,247799
848,train,homepage,ranking_algorithm,returning_users,3,9,core_product,12,34,0.3924099134713833,0.2601968953167231,7.999247341026332,7.155608052020821,4942,2888,0.11378833824812673,0.13315207834465748,-0.13221301815466024,0.17514925603259612,0.45036047528695056,1070842
849,train,checkout,small_ui_tweak,returning_users,1,2,core_product,7,31,0.2772258396905471,0.24383679773781047,7.850251177313897,7.297628753584616,4303,6454,0.11967346884915837,0.0908379418204641,-0.03338904195273662,0.15024403755413557,0.8241384240348465,434235
850,train,recommendations,recommendation_logic,returning_users,3,5,growth,10,37,0.11141029356128129,0.55976704517674,8.161647273209464,6.581525159868251,3221,3533,0.1438078055822396,0.1107273043425525,0.44835675161545874,0.18149716491820878,0.013525848477197249,400633
851,train,email_marketing,recommendation_logic,high_value_users,4,6,platform,8,71,-0.13281908892696703,0.17554711747766083,8.12486379348288,8.040313723511012,1135,1455,0.24116715402091013,0.2107858716622767,0.30836620640462786,0.32030029639538454,0.3357735477318119,101628
852,train,product_page,small_ui_tweak,returning_users,2,1,growth,9,25,0.2345238031318831,0.6606868021460642,8.134640701575785,7.092383477391209,3373,3543,0.14006518678876972,0.11915345320541017,0.42616299901418114,0.1838907337549851,0.020507676718908074,465818
853,train,email_marketing,notification_strategy,all_users,3,5,growth,12,97,0.35554841785341135,0.30323751809247673,8.16582006626623,7.890251770014209,2499,2846,0.16334907440784122,0.14790178432126994,-0.052310899760934615,0.2203584759325447,0.8123635901419101,334222
854,train,product_page,ranking_algorithm,price_sensitive,4,6,growth,7,42,0.17020522047114664,0.6522673220413856,7.942075955032836,8.00257180480215,2297,3198,0.1657118396191053,0.14151104886734708,0.482062101570239,0.2179123464640881,0.026999310590807755,400944
855,train,search,notification_strategy,all_users,6,3,ops,11,18,0.2213269572955253,0.5032794074702646,8.045663886029761,6.584642702758846,3869,4502,0.12934883476991926,0.09813625230595584,0.28195245017473924,0.16236331196731024,0.08250735364696382,778917
856,train,recommendations,copy_tweak,all_users,2,2,growth,10,14,0.5211449051873321,0.32214373504950855,8.013582451167457,7.2551686018960035,3723,4434,0.13133491326283497,0.10895562719232822,-0.1990011701378236,0.17064638331541046,0.24358596903267454,340215
858,train,search,ranking_algorithm,high_value_users,6,7,platform,11,13,0.7135272884564913,0.7293726558699241,8.119112526093305,7.6716934073094185,1390,1344,0.21777155909489757,0.20926259373505415,0.015845367413432787,0.3020186833415191,0.9581621335230528,266584
859,train,product_page,ranking_algorithm,new_users,4,8,platform,6,31,0.6076396916501464,0.6276311023688306,7.983488049591184,7.339544818748902,2779,3039,0.15144272172198953,0.13313853590211916,0.019991410718684155,0.20164515294130886,0.9210294104868384,137289
860,train,email_marketing,major_ui_redesign,returning_users,8,10,platform,7,63,0.32620026989802875,0.6513893348367938,7.680785386018988,7.123626477531031,1733,1169,0.18450423919068168,0.20835018186160334,0.3251890649387651,0.27830129816638566,0.24271980996700748,163909
862,train,homepage,recommendation_logic,all_users,3,6,platform,2,25,0.41816530009391956,0.3975837126955099,7.943365421931088,7.295285781374225,7359,9763,0.09259662136453752,0.07383302542869145,-0.02058158739840965,0.11842909242277137,0.8620341923016854,634725
863,train,homepage,discount_offer,mobile_only,5,4,growth,3,14,0.42360579155431094,0.4471121229898546,7.956042147143977,7.521428209843707,3112,1330,0.1426189651872546,0.20624075703295977,0.023506331435543648,0.250749714042931,0.9253194568391407,194973
865,train,search,discount_offer,high_value_users,3,5,growth,9,47,0.4725651522680363,0.41538599051990044,7.805064151191563,7.3040599642865836,2594,1009,0.15324682697692263,0.22994223422884874,-0.057179161748135865,0.2763295515514937,0.8360909424323062,231363
866,train,recommendations,copy_tweak,all_users,2,2,crm,8,24,0.34113272946433026,0.47737517876333685,8.122861784079744,7.379984349398721,5474,6369,0.109788453342145,0.09247403678637713,0.13624244929900658,0.14354425090134604,0.3425739999972075,829401
868,train,recommendations,small_ui_tweak,high_value_users,2,1,core_product,10,13,0.4324036689338355,0.4056573503006921,7.879609370064423,8.517825905391586,973,737,0.25260867905237716,0.313758149855089,-0.026746318633143418,0.4028092865526754,0.9470685514833119,64560
870,train,search,ranking_algorithm,all_users,5,5,growth,3,40,0.5160720346702867,0.2713603066125393,7.981560402899016,8.724543483228457,7209,5402,0.09400485673572961,0.11870401854621286,-0.24471172805774744,0.15141848337942332,0.10609509180656593,2402258
871,train,homepage,recommendation_logic,mobile_only,1,4,crm,7,28,0.21457197057396282,0.6855997928778839,8.088471786169,6.475157363561504,2819,3695,0.15234174889161933,0.10652293060665251,0.47102782230392104,0.18589013744786706,0.011308605006218352,337161
872,train,checkout,copy_tweak,mobile_only,2,1,core_product,12,76,0.4373113245121394,0.40901828165501775,7.979505715956081,8.152697274028961,3267,3118,0.1396051446396182,0.14600349803154322,-0.028293042857121642,0.202006479716111,0.8886169641699524,106351
874,train,mobile_app,ranking_algorithm,new_users,2,6,crm,1,36,0.3833445729318878,0.380463635181023,7.895651715168147,7.726896844383854,2062,2044,0.1738776061601252,0.17090889592509576,-0.002880937750864787,0.24380991085333428,0.9905727285680628,506813
875,train,homepage,notification_strategy,returning_users,1,3,ml_foundations,7,39,0.4206694764963196,0.2402718263918202,7.9511708536522665,7.6472940906403295,4979,2829,0.11268342075348634,0.14377762928876056,-0.18039765010449937,0.1826733696974014,0.32341630840824054,600921
876,train,homepage,notification_strategy,price_sensitive,3,2,crm,11,112,0.4583599428013712,0.38078323622504295,8.179570660271528,6.351049299556121,2320,3314,0.16981909261995543,0.11032380497833683,-0.07757670657632826,0.20250892860109426,0.7016814911118552,303704
877,train,product_page,major_ui_redesign,high_value_users,8,7,core_product,5,89,0.6033289284885955,0.5434415365870724,8.05671959602559,9.294020044660348,980,303,0.25736246703382665,0.5339275008898026,-0.059887391901523146,0.5927174838354,0.9195646448970441,143071
881,train,mobile_app,checkout_flow_change,all_users,7,7,growth,12,59,0.2980117171467466,0.31958444527653607,8.052308315797289,8.485849212840867,4756,4733,0.1167614480339486,0.12334656459537012,0.021572728129789442,0.16984584406003075,0.8989323536009733,871849
882,train,product_page,small_ui_tweak,new_users,4,4,growth,1,10,0.5419154365282896,0.2896885650953752,8.084357963753362,8.883025272424923,3663,4519,0.1335755822324654,0.13214165050377694,-0.25222687143291433,0.1878931929757022,0.1795057295160096,345802
883,train,product_page,recommendation_logic,high_value_users,3,4,core_product,9,20,0.24331227518353213,0.6395509670603331,7.962176349011365,7.729235346000519,2808,4212,0.15025649036324723,0.11909467675270735,0.39623869187680094,0.19173042253933636,0.03881122257583709,207341
884,train,homepage,ranking_algorithm,mobile_only,6,8,platform,7,44,0.2768805404557636,0.714470266700669,7.970167151862467,7.620914037152384,3719,2732,0.13069360586826764,0.14580308573645878,0.43758972624490544,0.1958043881661574,0.02546495482904105,165285
886,train,homepage,ranking_algorithm,all_users,6,7,core_product,11,20,0.47030812169073316,0.44713974858590877,7.914711619731322,9.847942702519266,7956,5729,0.08873351964866247,0.1301086294210903,-0.02316837310482439,0.15748616751662406,0.8830450627150828,891955
887,train,search,small_ui_tweak,new_users,3,4,platform,12,29,0.15313970060114251,0.5995386207474936,8.002795770688811,8.58456026209919,3483,4257,0.13560165707709543,0.13157283379487872,0.44639892014635113,0.18894237215317522,0.018171317583990806,213308
889,train,product_page,notification_strategy,all_users,4,3,core_product,5,32,0.44146159534335344,0.21243606929344033,8.030426666191666,7.211250620100531,3955,5167,0.12769249611019687,0.10032088588304273,-0.2290255260499131,0.16238735698080414,0.1584706333554148,336402
890,train,product_page,recommendation_logic,mobile_only,1,7,growth,3,20,0.3866696190658128,-0.13634168117394213,7.969629018442491,8.130354349841372,3739,3401,0.13033479498401482,0.13941392622981066,-0.523011300239755,0.19084915931262647,0.006151096499607927,170772
892,train,homepage,small_ui_tweak,returning_users,4,6,core_product,11,102,0.2662174617529529,0.43583854274479705,7.984723436864656,8.130563515024521,4889,3288,0.11419572856648348,0.14179298405064972,0.16962108099184414,0.18206019539926288,0.3515363869456436,326497
893,train,checkout,copy_tweak,returning_users,2,1,platform,4,44,0.7418458714326094,0.27209545862587226,8.056357213566812,7.659426270027686,3597,5363,0.13432860214233616,0.10459052464543325,-0.4697504128067371,0.17024497407888733,0.0058073754666323925,341493
894,train,product_page,recommendation_logic,all_users,5,7,crm,5,38,0.3766154687027082,0.46040957703155344,8.005621523344105,6.424459882604575,6706,4446,0.09776046977432458,0.0963500384574404,0.08379410832884526,0.1372604799687327,0.5415600199897069,3226923
895,train,recommendations,major_ui_redesign,returning_users,9,10,platform,11,53,0.6635893039783465,1.106810548336549,8.094533759139358,9.919073422361892,3682,1501,0.13339819296539634,0.256024047367138,0.4432212443582024,0.28869255396820276,0.12485169717794821,313220
896,train,product_page,ranking_algorithm,high_value_users,4,8,ops,7,24,0.21731740552064485,0.4614303917453179,7.832124383760551,7.078080681085355,2062,1575,0.17247861077514975,0.17835086896954788,0.24411298622467306,0.24810865288642886,0.3252342495344125,105452
897,train,search,recommendation_logic,all_users,5,7,core_product,2,196,0.5733635595417559,0.507270054221964,7.895745823973994,8.980889234421898,4632,6028,0.11601359476498523,0.1156731915055149,-0.06609350531979186,0.16382747450707325,0.6866375249956005,469407
898,train,mobile_app,checkout_flow_change,returning_users,7,6,core_product,5,25,0.6108299081451142,0.3703366809598234,7.8416058639445,6.364086503834456,2282,1433,0.16415238229273113,0.16811752159276966,-0.24049322718529076,0.2349670310466435,0.30613367211847275,619459
899,train,recommendations,recommendation_logic,high_value_users,5,6,crm,3,34,0.554696787583572,0.004072328401031222,8.04444152231063,7.58860850239407,1789,1569,0.19019133581193756,0.1915802238121156,-0.5506244591825408,0.26995504509793755,0.04145983939738817,224462
901,train,product_page,recommendation_logic,all_users,4,5,ml_foundations,3,29,0.6425889401182685,0.29512924253352024,8.024532200282914,8.20190356978787,4931,3237,0.11427526125233167,0.14415951391424806,-0.34745969758474826,0.18395869315224256,0.05896214060935428,626686
902,train,product_page,recommendation_logic,new_users,5,7,growth,8,25,0.4645635876502982,0.6190666336899041,8.022308142037994,7.1781920908758945,3051,3758,0.1452373230785202,0.11709455167655988,0.1545030460396059,0.18656101963526306,0.40760981884148795,340522
904,train,checkout,major_ui_redesign,returning_users,8,9,growth,11,52,0.5270738127186223,0.838952065015387,8.028635252829234,10.661897262093358,3084,2485,0.1445721179332774,0.21388055225939137,0.3118782522967647,0.2581588424177946,0.22707722860388602,382809
905,train,mobile_app,notification_strategy,returning_users,3,4,core_product,3,35,0.7030131526311668,0.5509881195551749,7.97220461030946,7.405215569127152,2569,1972,0.157288287642783,0.16675706788096623,-0.1520250330759919,0.22923246959769034,0.5072428069987998,406209
906,train,recommendations,major_ui_redesign,price_sensitive,7,8,core_product,8,34,0.5547950006748928,0.8700830630556461,7.965031472765356,10.16600575159144,1248,441,0.22546555532127796,0.48409551198054473,0.31528806238075324,0.5340254501014329,0.5551313160625833,222240
907,train,recommendations,discount_offer,returning_users,3,5,platform,8,17,0.3455782585847932,0.275598488282996,8.083144346311954,5.968366349337529,4911,4104,0.11534409537853117,0.09316478735185271,-0.0699797703017972,0.14826981466572225,0.6369556277798674,248516
909,train,product_page,ranking_algorithm,returning_users,4,7,core_product,4,38,0.24580635997483566,0.4562163857432502,8.027993745947606,6.946807774172294,5473,3651,0.10851613106219653,0.11496863236871187,0.21041002576841453,0.1580934442962131,0.18325027376753006,406618
910,train,search,discount_offer,new_users,4,5,platform,11,59,0.7910772415298377,0.08619168128727223,8.021805165613774,6.159024667880403,2083,2384,0.17576300724779162,0.1261417401797952,-0.7048855602425654,0.21634318415973774,0.001130943797724524,330484
911,train,product_page,discount_offer,high_value_users,4,5,ops,4,54,0.19092480102852336,0.19598544620526753,8.176472661607571,9.473757384313174,1930,1391,0.18611755322832235,0.2540146083653393,0.005060645176744177,0.3149018337239307,0.9871792886944332,123220
913,train,homepage,notification_strategy,returning_users,3,3,crm,9,103,0.25765826835009875,0.44700485720027955,8.024036872654062,7.853324161657296,7345,6011,0.0936261177754846,0.10129316941449369,0.1893465888501808,0.13793533303596375,0.16986320598251592,499322
914,train,product_page,discount_offer,all_users,3,4,ops,12,26,0.5011477259847752,0.5268224714185883,8.020329512989774,7.928712756291003,6344,2890,0.10069563022258157,0.14748700719477115,0.025674745433813095,0.17858339014923352,0.8856880535647886,376688
915,train,search,discount_offer,new_users,5,4,crm,9,30,0.46502717160898177,0.508943306131797,8.066207333876624,9.419525319580963,3360,1777,0.13915529689057432,0.22345254424776043,0.043916134522815176,0.2632398833450228,0.8675149814112003,124543
916,train,product_page,copy_tweak,all_users,2,3,ml_foundations,11,42,0.4382891353128274,0.36293580365003497,8.064879660700392,6.864742855971202,8397,8910,0.08801076884046534,0.07272528331066094,-0.07535333166279246,0.11417032129457166,0.5092578628786755,1053254
917,train,mobile_app,discount_offer,all_users,5,5,growth,2,47,0.08215481711763523,0.38904394718813273,7.950615196082639,6.589139771011123,4157,2401,0.12331352774002617,0.1344722402247168,0.3068891300704975,0.18245275967971586,0.09261908876388086,174919
920,train,email_marketing,recommendation_logic,returning_users,4,7,growth,4,23,0.5963026075324644,0.16714790237403396,8.206462869839134,8.076879603871443,2189,2347,0.17540142933697228,0.16671975538781245,-0.42915470515843046,0.2419940872212065,0.076228418753453,252627
921,train,recommendations,copy_tweak,all_users,3,3,core_product,3,37,0.4333734602279663,0.30950200314304066,8.02896360372005,7.369093006320152,6518,9777,0.09944943294499417,0.07452658655464792,-0.12387145708492564,0.12427550770995996,0.3189048464630047,1251392
922,train,email_marketing,small_ui_tweak,price_sensitive,2,5,crm,11,8,0.3350121495018522,0.395601665160774,7.847588751315539,6.742213411236026,970,822,0.25197088935478523,0.23516169744418589,0.06058951565892179,0.34465976415455324,0.860474766487928,290940
923,train,homepage,recommendation_logic,returning_users,2,4,platform,1,12,0.4058516460534455,0.4140008735633702,7.997759512599414,9.289821057919339,5653,4995,0.10637237313173667,0.1314436475837552,0.008149227509924695,0.16909321173778635,0.9615628414158359,1287092
926,train,mobile_app,small_ui_tweak,price_sensitive,2,2,platform,11,39,0.46709309535987326,0.3439283944309683,7.862579541066404,7.852485401672054,2426,2895,0.15963188930246267,0.1459428603064544,-0.12316470092890497,0.216290680697766,0.5690819627162185,83073
928,train,mobile_app,discount_offer,returning_users,3,4,platform,2,34,0.2452707812475447,1.0792379889583348,8.087248972838132,9.925681614284446,4059,1106,0.12693789371760233,0.29845769236246766,0.83396720771079,0.3243304225505074,0.01022417480082154,224059
930,train,recommendations,discount_offer,returning_users,7,6,crm,3,25,0.46566167220134236,0.49889110426131394,7.928662818789461,8.08580218952543,3717,1274,0.13004799727970975,0.22653661070022763,0.033229432059971586,0.2612112508756273,0.8987837106123675,1193631
931,train,search,checkout_flow_change,mobile_only,6,8,core_product,7,28,0.3995561147552231,0.28760520527659655,8.156167978503882,8.764286430485281,4799,2594,0.11773640929675475,0.17208046726736054,-0.11195090947862657,0.20850311577778904,0.5913420864948704,664482
932,train,recommendations,ranking_algorithm,returning_users,4,8,core_product,2,62,0.3605281868600999,0.4729144219886263,7.991174396000727,8.93715268928473,3433,3030,0.13638722933632993,0.1623595592069375,0.11238623512852641,0.21204269096554995,0.5961193526240358,659273
934,train,homepage,checkout_flow_change,returning_users,7,8,core_product,10,15,0.34196252884240286,0.6400434336035952,8.12746818592144,7.4924140612404315,5708,4271,0.10757548083689386,0.11464549255840825,0.2980809047611923,0.15721346329512928,0.057986666653862116,1807111
936,train,recommendations,discount_offer,all_users,4,6,ml_foundations,7,55,0.6368161490216784,0.21164163722027685,8.053301542637563,10.907521591650989,4601,2328,0.11872654893679195,0.22606565820135585,-0.42517451180140153,0.25534618704898004,0.09598058601111982,383477
939,train,checkout,notification_strategy,all_users,3,3,growth,12,47,0.3987955602722926,0.19407969610445724,7.946978115491326,8.157292008412316,4590,3705,0.11729936856900823,0.1340145347430799,-0.20471586416783538,0.17809839243825923,0.25040399541292513,420405
940,train,checkout,checkout_flow_change,new_users,7,7,ml_foundations,2,13,0.1674597691731197,0.3788243208621772,7.968515039769662,6.5395767764634165,3087,2796,0.14341978988917342,0.12367475518405263,0.21136455168905752,0.1893797275362123,0.2644302534834576,176875
941,train,checkout,ranking_algorithm,returning_users,3,9,crm,8,55,0.2898986960023492,0.6948627562371525,7.857539690864697,8.22335896707772,2363,1456,0.16164218881280823,0.21551056280271977,0.40496406023480336,0.2693937636318639,0.13288282533555348,219702
942,train,recommendations,small_ui_tweak,returning_users,3,3,growth,4,45,0.48559069795718973,0.5158101286689405,7.896137048640134,7.571007525487196,4850,5904,0.11338192031269943,0.09853272721185682,0.03021943071175076,0.15021370838109788,0.8405647828971088,253484
944,train,homepage,ranking_algorithm,new_users,2,6,ml_foundations,4,12,0.35840172005171644,-0.007973126133288377,8.060297179938658,6.434856549873981,1767,646,0.19174885513585818,0.2531760447288507,-0.3663748461850048,0.3175936603121311,0.2488590821063354,434923
945,train,checkout,discount_offer,all_users,4,4,ops,4,20,0.36046005531935377,0.5384888574905184,7.929870850639298,9.194490796661633,3823,4276,0.12825194651928104,0.14060761253895343,0.17802880217116468,0.19031306442251666,0.3495831653236673,336860
948,train,product_page,small_ui_tweak,all_users,4,2,core_product,6,45,0.277189435581644,0.34237371888133267,7.954014902885115,7.342680584840544,4248,4190,0.12203773716635057,0.11343514350964397,0.06518428329968867,0.1666155487214107,0.6956403430785326,882593
949,train,mobile_app,notification_strategy,all_users,3,3,platform,10,58,0.19561299790660633,0.35296164165609084,7.925630113820974,6.61690072397076,5309,3781,0.10877458560247595,0.10760966517885857,0.1573486437494845,0.1530089883402162,0.3038075980550545,291394
950,train,pricing,copy_tweak,new_users,2,1,ops,5,52,0.4299343782592662,0.52820602892652,8.15351991137583,6.4705644547323455,1529,1235,0.20851696420001511,0.18412327406085088,0.0982716506672538,0.27817387442043795,0.7239098600507393,415085
951,train,product_page,major_ui_redesign,all_users,7,7,platform,5,41,0.4627035611183038,-0.23518760074286982,7.937203457027276,7.144689936659917,5515,3312,0.10687958393047117,0.12414756964684344,-0.6978911618611736,0.16381655749761218,2.067251118131939e-05,1325088
952,train,homepage,ranking_algorithm,price_sensitive,5,6,core_product,12,147,0.6280404004236716,0.4024910410491439,7.866148264044355,9.218027119977611,2537,1615,0.1561715405053897,0.22937797701008716,-0.2255493593745277,0.27749559708410987,0.4163944183185837,271466
955,train,checkout,notification_strategy,new_users,2,5,growth,4,45,0.30319560184742805,-0.025676600496028767,7.980807596984494,7.491760782730277,2623,2545,0.15582878898150496,0.14850463485011756,-0.3288722023434568,0.21525853768761216,0.12662325021084994,86287
956,train,recommendations,discount_offer,new_users,4,4,core_product,4,35,0.5775651272665956,0.6276323023587558,8.169022356197276,7.70059300458572,4306,2891,0.12448960010065617,0.14321883102479505,0.05006717509216019,0.1897611501159552,0.7919092446319744,306641
957,train,recommendations,small_ui_tweak,price_sensitive,3,4,platform,2,25,0.5570939325209678,0.40987660319014635,8.021766218057907,6.501213230771016,535,656,0.3468111966015193,0.253829731772372,-0.1472173293308215,0.42977614966376626,0.732011917158031,155039
958,train,recommendations,small_ui_tweak,returning_users,3,4,platform,11,29,0.6039618073298781,0.1813152310080894,8.253657367300608,7.270506244543447,1999,1329,0.18460354601956946,0.19943535993658773,-0.4226465763217887,0.27175895936663363,0.11999511172182027,288830
959,train,search,small_ui_tweak,returning_users,6,2,growth,5,39,0.5280638842013271,0.25819194424491976,8.08464173448182,8.349428694027981,4920,3945,0.11525989717739005,0.13293313786401068,-0.26987193995640735,0.17594335179174742,0.1251028213334334,660500
960,train,recommendations,recommendation_logic,all_users,3,6,growth,6,122,0.2509383124062647,0.385092059415257,7.830897659211286,6.08813082232897,3324,2164,0.13582541502287937,0.1308745941170451,0.1341537470089923,0.18861787495208063,0.4769628843351208,481416
961,train,mobile_app,checkout_flow_change,mobile_only,7,4,core_product,8,46,0.24796310382130096,0.5599555817116408,8.357108794882052,7.734088753627792,1433,1308,0.22076639238485987,0.21384804268114427,0.3119924778903399,0.307357748178214,0.310157717039075,382779
962,train,product_page,discount_offer,price_sensitive,7,5,core_product,12,57,0.6725246919580692,0.8200463106970471,8.14694055988229,7.168478565017207,1316,945,0.22457768621929097,0.2331906251510096,0.14752161873897796,0.3237483664915222,0.6486747032915814,314999
964,train,email_marketing,small_ui_tweak,returning_users,2,3,ops,8,55,0.4203796004994757,0.33378590420084797,8.053394898643152,6.595235106364479,2044,1789,0.17813060770654743,0.1559283601471136,-0.08659369629862773,0.23673649253985293,0.7145488281942314,260663
